,home_team,away_team,home_team_number,away_team_number,home_goal_expect,away_goal_expect,game_number,draw,home_win,away_win
174,Eintracht Frankfurt ,Arminia Bielefeld ,11.0,3.0,1.1786532794936153,0.6735648476257974,174,0.30845579819911684,0.47911089055308986,0.21098899327018117
175,Hertha BSC ,Bayern München ,12.0,10.0,1.037214885954382,4.125584691708009,175,0.07280200304069281,0.045383854959179834,0.6464726342262637
176,TSG Hoffenheim ,Borussia Dortmund ,16.0,5.0,1.6029684601113174,2.020694542877392,176,0.21406352729103406,0.30310951014626575,0.4595175699524098
177,Bayer 04 Leverkusen ,FC Augsburg ,9.0,6.0,2.2983738950125496,0.8215450035435863,177,0.1762146480144716,0.6760838623172843,0.11760718862160907
178,SC Freiburg ,VfB Stuttgart ,14.0,7.0,1.6972607224708063,0.8291991495393337,178,0.23879843588671384,0.5720118865863635,0.1810280516443732
179,RB Leipzig ,VfL Wolfsburg ,13.0,8.0,2.787515006002401,0.7807228915662653,179,0.13225472754880122,0.7259577334303455,0.07760925101375576
180,FC Augsburg ,1. FC Union Berlin ,6.0,1.0,1.3259849394303178,1.6583982990786674,180,0.24008280893975292,0.30455251319602433,0.4457882913745735
181,Borussia Dortmund ,Bayer 04 Leverkusen ,5.0,9.0,2.4515988213467206,2.9289865343727852,181,0.17176065711420882,0.29719219760888743,0.4182427137328698
182,Arminia Bielefeld ,Bor. Mönchengladbach ,3.0,4.0,1.0018552875695732,1.2323175053153794,182,0.28613792277933703,0.2988416141562674,0.41270897102024323
183,VfB Stuttgart ,Eintracht Frankfurt ,7.0,11.0,1.4851031321619554,2.0411055988660527,183,0.21375034714369384,0.27648916564359444,0.48749486885361326
184,Bayern München ,RB Leipzig ,10.0,13.0,1.8858452471897853,1.109851169383416,184,0.22395665063870052,0.5420512668145744,0.2202050330582439
185,1. FC Köln ,SC Freiburg ,0.0,14.0,1.1138273491214667,1.3930545712260807,185,0.26641064736433745,0.2995251030658498,0.4299112397291594
186,VfL Wolfsburg ,SpVgg Greuther Fürth ,8.0,15.0,2.4064171122994655,0.6965272856130403,186,0.15828301449502133,0.7168154744673734,0.08875689505021944
187,1. FSV Mainz 05 ,TSG Hoffenheim ,2.0,16.0,2.333733493397359,0.6735648476257974,187,0.16353817785896907,0.7146473483834603,0.08991794681378258
188,Hertha BSC ,VfL Bochum ,12.0,17.0,1.650114591291062,1.4313253012048195,188,0.2377971405189733,0.4215942537976926,0.3300994682155389
189,RB Leipzig ,1. FC Köln ,13.0,0.0,2.3651642475171886,1.0843373493975905,189,0.18295737460836203,0.6245479236518681,0.1580101721558337
190,SC Freiburg ,1. FSV Mainz 05 ,14.0,2.0,2.137291280148423,1.0843373493975905,190,0.20187509669990963,0.5922799758875611,0.1829213933291721
191,TSG Hoffenheim ,Arminia Bielefeld ,16.0,3.0,2.0037105751391464,0.7347980155917789,191,0.20121374331238057,0.6547909804652619,0.12718238217493466
192,VfL Bochum ,Bayern München ,17.0,10.0,0.907563025210084,2.1253012048192774,192,0.19676526663089186,0.1494965319065,0.6318649698032284
193,1. FC Union Berlin ,Borussia Dortmund ,1.0,5.0,1.178653279493616,1.4313253012048195,193,0.26082855878757394,0.3092790661268554,0.4249643811124932
194,Bor. Mönchengladbach ,FC Augsburg ,4.0,6.0,1.9447779111644659,0.9644223954642099,194,0.21597380207644898,0.5877930994277287,0.18109550032205426
195,SpVgg Greuther Fürth ,Hertha BSC ,15.0,12.0,1.119720615518935,1.0945428773919206,195,0.2901624646574936,0.3601800477140437,0.3476556859335995
196,Bayer 04 Leverkusen ,VfB Stuttgart ,9.0,7.0,2.068536505511295,0.762863217576187,196,0.19571551696830405,0.6581932089014201,0.12678490541151907
197,Eintracht Frankfurt ,VfL Wolfsburg ,11.0,8.0,1.2965186074429773,1.010347271438696,197,0.27947436913453017,0.4283962101402121,0.2893028378979863
198,Arminia Bielefeld ,1. FC Union Berlin ,3.0,1.0,0.7955909636581904,1.4670446491849756,198,0.2659425117015026,0.20326002195428225,0.5266109164782101
199,1. FSV Mainz 05 ,Bayer 04 Leverkusen ,2.0,9.0,1.555822328931573,1.1506732813607372,199,0.2517227440272387,0.46147516987080134,0.28029628120931965
200,Borussia Dortmund ,Bor. Mönchengladbach ,5.0,4.0,3.473098330241187,1.500212615166549,200,0.12783591993932536,0.6074903161136243,0.12198243375166787
201,1. FC Köln ,Eintracht Frankfurt ,0.0,11.0,1.432063734584743,1.3394755492558472,201,0.25398325885485723,0.39052657222096576,0.34934638563051934
202,Hertha BSC ,RB Leipzig ,12.0,13.0,0.9429226235948927,2.441672572643516,202,0.17012533592006887,0.12627710482361035,0.6649382833770509
203,FC Augsburg ,SC Freiburg ,6.0,14.0,1.0313216195569137,1.724734231041814,203,0.23794510114852946,0.22507434840446514,0.5277430883418335
204,Bayern München ,SpVgg Greuther Fürth ,10.0,15.0,4.620320855614974,0.49751948972360027,204,0.030004812995290384,0.6425089128087633,0.009727467513344891
205,VfL Wolfsburg ,TSG Hoffenheim ,8.0,16.0,1.7679799192404237,1.2858965272856133,205,0.23316890117206127,0.4780949376430575,0.27707425511690303
206,VfB Stuttgart ,VfL Bochum ,7.0,17.0,1.925133689839572,1.3879518072289159,206,0.22150705208481644,0.487037959081644,0.27441709498341565
207,SpVgg Greuther Fürth ,1. FC Köln ,15.0,0.0,0.8250572956455308,2.104890148830617,207,0.19507113090331343,0.13547916007070518,0.6485834450437662
208,1. FC Union Berlin ,1. FSV Mainz 05 ,1.0,2.0,1.6697588126159557,0.7373493975903617,208,0.24015755077867804,0.5898986965806631,0.1624607353545919
209,Bayer 04 Leverkusen ,Arminia Bielefeld ,9.0,3.0,2.2983738950125496,0.7041814316087882,209,0.16903189609343555,0.7035372702894228,0.09745230693865964
210,Eintracht Frankfurt ,Bayern München ,11.0,10.0,0.8643457382953181,2.750389794472006,210,0.14065352742204507,0.09115491407899266,0.7070627471206713
211,FC Augsburg ,Borussia Dortmund ,6.0,5.0,1.178653279493616,2.189085754783841,211,0.20013608024886392,0.19525472783330028,0.5788773214774127
212,SC Freiburg ,Hertha BSC ,14.0,12.0,2.388737313107061,0.8291991495393337,212,0.1684091022486205,0.6847823247978468,0.11159468820910408
213,VfL Bochum ,RB Leipzig ,17.0,13.0,0.8250572956455309,1.257831325301205,213,0.2915153150135265,0.24357131905388169,0.4628007843618373
214,TSG Hoffenheim ,VfB Stuttgart ,16.0,7.0,1.8033395176252318,0.7960311835577604,214,0.2259826397633656,0.6026472118361669,0.16072728555569255
215,Bor. Mönchengladbach ,VfL Wolfsburg ,4.0,8.0,2.139255702280913,1.2399716513111272,215,0.20530308530592312,0.5573007664098827,0.21353931509147342
216,VfL Wolfsburg ,1. FC Union Berlin ,8.0,1.0,1.3259849394303178,1.3394755492558472,216,0.2601067613088112,0.36436546881919285,0.3704935411554769
217,Bayern München ,Bayer 04 Leverkusen ,10.0,9.0,2.2630142966277424,1.569099929128278,217,0.20065009869897274,0.5060883222124071,0.25987351108110956
218,VfB Stuttgart ,Bor. Mönchengladbach ,7.0,4.0,1.87012987012987,1.7145287030474843,218,0.21917655638940212,0.40968274762875534,0.35060563594946
219,1. FSV Mainz 05 ,Borussia Dortmund ,2.0,5.0,1.555822328931573,0.9261516654854715,219,0.2549980055418961,0.5151549443335397,0.224153302785677
220,Hertha BSC ,Eintracht Frankfurt ,12.0,11.0,1.272945541853105,2.104890148830617,220,0.20839980548957995,0.22464771647768536,0.5443293281522744
221,Arminia Bielefeld ,FC Augsburg ,3.0,6.0,0.8839899596202117,0.8215450035435863,221,0.33959259646749645,0.3473208522512724,0.31256169119930677
222,RB Leipzig ,SC Freiburg ,13.0,14.0,1.7738731856378913,1.127710843373494,222,0.2336553647824863,0.5153233199818295,0.24022044936376646
223,VfL Bochum ,SpVgg Greuther Fürth ,17.0,15.0,2.021390374331551,0.563855421686747,223,0.18910227384217948,0.7011107162337563,0.09241187391292889
224,1. FC Köln ,TSG Hoffenheim ,0.0,16.0,1.9094183127796573,1.2858965272856133,224,0.2229072294377185,0.5064145317160517,0.25508067259800005
225,Bayer 04 Leverkusen ,1. FC Köln ,9.0,0.0,2.14514896867838,1.4670446491849756,225,0.20731549131573804,0.5089324833613263,0.2574435955885453
226,FC Augsburg ,1. FSV Mainz 05 ,6.0,2.0,1.6697588126159557,1.127710843373494,226,0.24253745361101348,0.4928803721528686,0.25612764779628366
227,Borussia Dortmund ,Arminia Bielefeld ,5.0,3.0,3.0644985266834,0.8572643515237421,227,0.11779713152437758,0.7192644223818357,0.07213670552143366
228,TSG Hoffenheim ,Bayern München ,16.0,10.0,1.469387755102041,3.000425230333098,228,0.15365364240431215,0.15736402791380724,0.6013216674440596
229,Bor. Mönchengladbach ,Hertha BSC ,4.0,12.0,2.463385354141657,0.8955350815024805,229,0.1657159572772308,0.6777328165172137,0.11661002241484979
230,SpVgg Greuther Fürth ,RB Leipzig ,15.0,13.0,0.5893266397468077,2.441672572643516,230,0.14708107957771885,0.07030944976246858,0.7443377347305196
231,1. FC Union Berlin ,VfB Stuttgart ,1.0,7.0,1.3259849394303178,0.563855421686747,231,0.2870191642421138,0.5524074972551095,0.1580878582741832
232,Eintracht Frankfurt ,VfL Bochum ,11.0,17.0,1.3750954927425514,0.9542168674698797,232,0.2736608282743664,0.46281025807258597,0.26012953295053226
233,SC Freiburg ,VfL Wolfsburg ,14.0,8.0,2.074429771908764,1.1481218993621547,233,0.2086829758894005,0.5673572287638082,0.20337911342338363
234,Bayern München ,1. FC Union Berlin ,10.0,1.0,2.54589108370621,0.9567682494684623,234,0.16226143684034294,0.672300095218613,0.11982999682595068
235,1. FSV Mainz 05 ,Arminia Bielefeld ,2.0,3.0,1.9447779111644659,0.3367824238128987,235,0.18079601330753708,0.749600943672519,0.05494935579879913
236,VfL Wolfsburg ,Bayer 04 Leverkusen ,8.0,9.0,1.178653279493616,2.196739900779589,236,0.1995310047216183,0.19433024864208606,0.580046416215301
237,VfL Bochum ,Bor. Mönchengladbach ,17.0,4.0,1.4025974025974026,0.910843373493976,237,0.27186848184775053,0.48067857174390854,0.24385844511813232
238,1. FC Köln ,Borussia Dortmund ,0.0,5.0,1.272945541853105,1.7681077250177184,238,0.23330262268197766,0.27413500994953494,0.4809992765979941
239,RB Leipzig ,Eintracht Frankfurt ,13.0,11.0,2.280694095820146,1.0843373493975905,239,0.1898613680907697,0.6134643648451598,0.16685125614835328
240,VfB Stuttgart ,FC Augsburg ,7.0,6.0,1.6501145912910615,1.1430191353649894,240,0.24402689872546482,0.4849391131687243,0.26289454220004677
241,SpVgg Greuther Fürth ,SC Freiburg ,15.0,14.0,0.6187929717341482,2.189085754783841,241,0.17427293982476919,0.0905580909221201,0.7107300957511923
242,Hertha BSC ,TSG Hoffenheim ,12.0,16.0,1.6972607224708067,2.020694542877392,242,0.21282124729841997,0.3214232759279217,0.44063053399938684
243,1. FC Union Berlin ,1. FC Köln ,1.0,0.0,1.3750954927425518,1.0843373493975905,243,0.2691074806596448,0.4320386362528932,0.2950221193505981
244,Bor. Mönchengladbach ,1. FSV Mainz 05 ,4.0,2.0,2.2040816326530615,1.1710843373493978,244,0.19875636669312938,0.5828600739064767,0.19198467097596666
245,SC Freiburg ,Bayern München ,14.0,10.0,1.382953181272509,3.125442948263643,245,0.14262424030073892,0.13451097459469857,0.6230512146782992
246,Bayer 04 Leverkusen ,Hertha BSC ,9.0,12.0,2.9112736003492303,0.762863217576187,246,0.12189094852837529,0.7339870827325348,0.06875131301476331
247,Borussia Dortmund ,RB Leipzig ,5.0,13.0,2.0429990177889334,2.0717221828490437,247,0.2036210516127155,0.3747318145632606,0.3845382487062136
248,Eintracht Frankfurt ,SpVgg Greuther Fürth ,11.0,15.0,1.9251336898395723,0.7296952515946137,248,0.20968402954021878,0.6426297932737574,0.13356423954368704
249,Arminia Bielefeld ,VfB Stuttgart ,3.0,7.0,0.7955909636581904,0.762863217576187,249,0.35893491505503344,0.32981292248363714,0.31093017704485815
250,TSG Hoffenheim ,VfL Bochum ,16.0,17.0,2.3376623376623376,1.040963855421687,250,0.1834570041628729,0.6307817143017775,0.15300828176289458
251,FC Augsburg ,VfL Wolfsburg ,6.0,8.0,1.620648259303722,1.1940467753366406,251,0.24561440349408234,0.46659240059284884,0.2799265617352779
252,Hertha BSC ,1. FC Union Berlin ,12.0,1.0,1.272945541853105,2.104890148830617,252,0.20839980548957995,0.22464771647768536,0.5443293281522744
253,1. FC Köln ,1. FSV Mainz 05 ,0.0,2.0,1.8033395176252318,0.910843373493976,253,0.2288342703747635,0.5736747021698732,0.1866639062044197
254,VfL Wolfsburg ,Arminia Bielefeld ,8.0,3.0,1.4733165993670194,0.6429482636428067,254,0.2646549400237364,0.5691680822577041,0.1620296832422001
255,VfL Bochum ,Bayer 04 Leverkusen ,17.0,9.0,0.9900687547746373,1.7783132530120482,255,0.23254438771633293,0.2080156917364495,0.54905675621949
256,SpVgg Greuther Fürth ,Bor. Mönchengladbach ,15.0,4.0,1.0018552875695732,1.7681077250177184,256,0.2336466618685307,0.21212043528059682,0.5440675220827189
257,VfB Stuttgart ,Borussia Dortmund ,7.0,5.0,1.3200916730328496,2.6942593905031895,257,0.16766003288827808,0.16453276546139642,0.6092661251969557
258,Bayern München ,FC Augsburg ,10.0,6.0,2.8287678707846773,0.5357902197023389,258,0.1105205699110543,0.775784515092494,0.046027906713217784
259,Eintracht Frankfurt ,SC Freiburg ,11.0,14.0,0.8250572956455309,1.4593905031892274,259,0.2666781967790907,0.2121691683646929,0.5170270747055615
260,RB Leipzig ,TSG Hoffenheim ,13.0,16.0,3.0409254610935283,1.040963855421687,260,0.13075286473416015,0.6845472704641611,0.0959336189586817
261,Bor. Mönchengladbach ,1. FC Köln ,4.0,0.0,1.815126050420168,1.7221828490432323,261,0.22120971846667167,0.39762809417123807,0.3619872853166855
262,Arminia Bielefeld ,Bayern München ,3.0,10.0,0.6482593037214885,2.875407512402552,262,0.11604950225875417,0.056872127229516595,0.7551417934308886
263,1. FC Union Berlin ,Eintracht Frankfurt ,1.0,11.0,1.3259849394303178,1.0843373493975905,263,0.2734045146025263,0.41919317977115733,0.3040467612588769
264,FC Augsburg ,Hertha BSC ,6.0,12.0,1.8662010258648916,0.862367115520907,264,0.22108575666691482,0.5981678976766192,0.16827071816441067
265,Bayer 04 Leverkusen ,RB Leipzig ,9.0,13.0,1.5322492633417,1.7017717930545715,265,0.2319982197567609,0.34308951818998706,0.4119853555726242
266,TSG Hoffenheim ,SpVgg Greuther Fürth ,16.0,15.0,3.272727272727273,0.7960311835577604,266,0.10056389241817636,0.7294651869060276,0.055946068259743985
267,1. FSV Mainz 05 ,VfB Stuttgart ,2.0,7.0,1.7503001200480193,0.36484762579730684,267,0.2108446418356343,0.7092494817006172,0.07076280028770207
268,SC Freiburg ,VfL Bochum ,14.0,17.0,2.200152788388082,1.0843373493975905,268,0.1965657694201827,0.6019320627756753,0.175707761312013
269,Borussia Dortmund ,VfL Wolfsburg ,5.0,8.0,3.370948379351741,1.2858965272856133,269,0.12358293602149087,0.6445457567266908,0.10421138614432757
270,RB Leipzig ,1. FC Union Berlin ,13.0,1.0,2.280694095820146,1.0843373493975905,270,0.1898613680907697,0.6134643648451598,0.16685125614835328
271,VfL Wolfsburg ,1. FSV Mainz 05 ,8.0,2.0,1.6697588126159557,0.910843373493976,271,0.2428412422091679,0.5452750822064122,0.20415589732160636
272,1. FC Köln ,Arminia Bielefeld ,0.0,3.0,1.5911819273163808,0.6429482636428067,272,0.24805511599763,0.5975803154993802,0.14842199807018785
273,SpVgg Greuther Fürth ,Bayer 04 Leverkusen ,15.0,9.0,0.7071919676961693,3.4520198440822116,273,0.08439375331316783,0.04136501558867398,0.7380483241927047
274,SC Freiburg ,Bor. Mönchengladbach ,14.0,4.0,2.137291280148423,1.3394755492558472,274,0.20687930389834983,0.5350369498972174,0.23351448684570925
275,Bayern München ,Borussia Dortmund ,10.0,5.0,2.2630142966277424,1.2629340892983703,275,0.19648392139461957,0.5711898384184594,0.2024165214014037
276,VfL Bochum ,FC Augsburg ,17.0,6.0,1.2375859434682963,0.6072289156626507,276,0.3011010474535102,0.5148728207395455,0.1822354033796222
277,Eintracht Frankfurt ,TSG Hoffenheim ,11.0,16.0,1.4143839353923386,1.3471296952515948,277,0.25466274104635633,0.3846520645421594,0.354675602461239
278,Hertha BSC ,VfB Stuttgart ,12.0,7.0,1.272945541853105,1.0945428773919206,278,0.2774596448213254,0.4027237102816921,0.31686371821232234
279,FC Augsburg ,1. FC Köln ,6.0,0.0,1.3750954927425518,1.6583982990786674,279,0.2388695349350548,0.3158406190231932,0.4352402126424115
280,1. FSV Mainz 05 ,Bayern München ,2.0,10.0,1.426170468187275,1.375194897236003,280,0.25263445320042555,0.3817437082337837,0.35919622956219543
281,Bayer 04 Leverkusen ,Eintracht Frankfurt ,9.0,11.0,2.068536505511295,1.4670446491849756,281,0.21210201785809854,0.4960767290423584,0.26872370993456973
282,Arminia Bielefeld ,Hertha BSC ,3.0,12.0,1.119720615518935,0.762863217576187,282,0.31274431810999337,0.4377441984138091,0.24830953166965697
283,Bor. Mönchengladbach ,RB Leipzig ,4.0,13.0,1.2965186074429773,1.9977321048901493,283,0.21649650269364953,0.24436244721054765,0.520494039217504
284,TSG Hoffenheim ,SC Freiburg ,16.0,14.0,1.4025974025974026,1.5920623671155207,284,0.24205648021545081,0.33411081213152966,0.41472038416244006
285,1. FC Union Berlin ,SpVgg Greuther Fürth ,1.0,15.0,2.4064171122994655,0.563855421686747,285,0.14836685897757232,0.7470889193944937,0.06845747999392836
286,Borussia Dortmund ,VfL Bochum ,5.0,17.0,3.575248281130634,1.2144578313253014,286,0.10853690013528444,0.6535949970701989,0.08402822008203929
287,VfB Stuttgart ,VfL Wolfsburg ,7.0,8.0,1.815126050420168,1.4695960311835579,287,0.22736192533229888,0.44818951433925275,0.30967335998931916
288,SC Freiburg ,1. FC Union Berlin ,14.0,1.0,1.6972607224708063,1.5946137491141037,288,0.23023110955975512,0.39860770090118325,0.35732221224253913
289,Hertha BSC ,1. FSV Mainz 05 ,12.0,2.0,1.6029684601113174,1.4313253012048195,289,0.24046725769961705,0.4111963288456317,0.33870375202895714
290,VfL Bochum ,Arminia Bielefeld ,17.0,3.0,1.2375859434682963,0.5204819277108435,290,0.3026263163698152,0.539539205186364,0.15606749198798156
291,TSG Hoffenheim ,Bayer 04 Leverkusen ,16.0,9.0,1.6029684601113174,2.5105598866052445,291,0.1865909316407965,0.23234704694170288,0.5324993672276915
292,Eintracht Frankfurt ,Bor. Mönchengladbach ,11.0,4.0,1.3358070500927643,1.1787384833451455,292,0.2681147786760205,0.4006939249671971,0.3272746882267539
293,SpVgg Greuther Fürth ,Borussia Dortmund ,15.0,5.0,0.7071919676961693,2.7784549964564147,293,0.12770518702152245,0.0685997987402947,0.7403586893278441
294,RB Leipzig ,FC Augsburg ,13.0,6.0,2.534104550911273,0.6072289156626507,294,0.14014828387592915,0.7475346723171777,0.06793919913716139
295,Bayern München ,VfB Stuttgart ,10.0,7.0,2.54589108370621,0.49751948972360027,295,0.13009034771501865,0.7721629286871501,0.052576415482736935
296,1. FC Köln ,VfL Wolfsburg ,0.0,8.0,1.7503001200480193,0.9644223954642099,296,0.23502963060550794,0.5494586107933903,0.20588293561218438
297,VfB Stuttgart ,1. FC Köln ,7.0,0.0,1.5401069518716577,2.0411055988660527,297,0.21348262565446763,0.2874541086518397,0.4760121135343642
298,VfL Wolfsburg ,Bayern München ,8.0,10.0,1.0804321728691477,2.6253720765414608,298,0.16240604894444097,0.1328262049862223,0.6530044392128653
299,1. FSV Mainz 05 ,Eintracht Frankfurt ,2.0,11.0,1.7503001200480193,0.7016300496102056,299,0.22915753701873434,0.6164653607063509,0.1451460704190101
300,Borussia Dortmund ,Hertha BSC ,5.0,12.0,3.8816981337989747,0.9287030474840539,300,0.0772977502247165,0.680426033565312,0.045287110044151056
301,Arminia Bielefeld ,RB Leipzig ,3.0,13.0,0.5893266397468077,1.7017717930545715,301,0.2310587250626822,0.12423835717782844,0.6366301979191125
302,Bayer 04 Leverkusen ,SC Freiburg ,9.0,14.0,1.608861726508785,1.525726435152374,302,0.23678491433788243,0.3933454183533401,0.35887123013588407
303,FC Augsburg ,SpVgg Greuther Fürth ,6.0,15.0,2.4064171122994655,0.862367115520907,303,0.16876217490861575,0.6791889431006883,0.11572423334805237
304,Bor. Mönchengladbach ,TSG Hoffenheim ,4.0,16.0,2.333733493397359,1.6532955350815028,304,0.1970464733643959,0.4992580062690566,0.26505872405687714
305,1. FC Union Berlin ,VfL Bochum ,1.0,17.0,1.7188693659281897,0.7373493975903617,305,0.23414211594631842,0.6004948740657037,0.15683003866978928
